"Comunidad","Periodo","Residuo","Total","Poblacion","Porcentaje_por_poblacion","PIB_PC"
"Castilla y León",2020,"Residuos de pilas y acumuladores",182,2394918,0.01,22952
"Castilla y León",2020,"Residuos de Madera",2517,2394918,0.11,22952
"Castilla y León",2020,"Lodos comunes (secos)",0,2394918,0,22952
"Castilla y León",2020,"TOTAL RESIDUOS DE RECOGIDA SEPARADA",171681,2394918,7.17,22952
"Castilla y León",2020,"Residuos de vidrio",46868,2394918,1.96,22952
"Castilla y León",2020,"Residuos metálicos",544,2394918,0.02,22952
"Castilla y León",2021,"Residuos de papel y cartón",48080,2383139,2.02,24924
"Castilla y León",2021,"Residuos minerales (incluye residuos de construcción y demolición)",25266,2383139,1.06,24924
"Castilla y León",2021,"Envases mixtos y embalajes mezclados",32229,2383139,1.35,24924
"Castilla y León",2021,"Residuos domésticos voluminosos mezclados (enseres domésticos)",9847,2383139,0.41,24924
"Castilla y León",2021,"Residuos de plásticos",908,2383139,0.04,24924
"Castilla y León",2021,"TOTAL RESIDUOS",1079647,2383139,45.3,24924
"Castilla y León",2021,"Residuos textiles",3246,2383139,0.14,24924
"Castilla y León",2021,"Otros",344,2383139,0.01,24924
"Castilla y León",2021,"Equipos eléctricos desechados y Componentes de equipos eléctrónicos desechados",5860,2383139,0.25,24924
"Castilla y León",2021,"Residuos de Madera",4570,2383139,0.19,24924
"Castilla y León",2021,"Residuos de pilas y acumuladores",253,2383139,0.01,24924
"Castilla y León",2021,"Residuos domésticos y similares (domésticos y vías públicas)",892278,2383139,37.44,24924
"Castilla y León",2021,"Residuos animales y vegetales",5985,2383139,0.25,24924
"Castilla y León",2021,"TOTAL RESIDUOS DE RECOGIDA SEPARADA",177522,2383139,7.45,24924
"Castilla y León",2021,"Lodos comunes (secos)",0,2383139,0,24924
"Castilla y León",2021,"Residuos de vidrio",49691,2383139,2.09,24924
"Castilla y León",2021,"TOTAL RESIDUOS MEZCLADOS",902125,2383139,37.85,24924
"Castilla y León",2021,"Residuos metálicos",1090,2383139,0.05,24924
"Cataluña/Catalunya",2010,"Residuos de plásticos",30305,7512381,0.4,26976
"Cataluña/Catalunya",2010,"Residuos domésticos y similares (domésticos y vías públicas)",2441711,7512381,32.5,26976
"Cataluña/Catalunya",2010,"Residuos animales y vegetales",480290,7512381,6.39,26976
"Cataluña/Catalunya",2010,"Residuos de pilas y acumuladores",159,7512381,0,26976
"Cataluña/Catalunya",2010,"Equipos eléctricos desechados y Componentes de equipos eléctrónicos desechados",3873,7512381,0.05,26976
"Cataluña/Catalunya",2010,"Residuos de Madera",114476,7512381,1.52,26976
"Cataluña/Catalunya",2010,"Residuos de vidrio",186378,7512381,2.48,26976
"Cataluña/Catalunya",2010,"Residuos domésticos voluminosos mezclados (enseres domésticos)",77627,7512381,1.03,26976
"Cataluña/Catalunya",2010,"Residuos minerales (incluye residuos de construcción y demolición)",43799,7512381,0.58,26976
"Cataluña/Catalunya",2010,"Envases mixtos y embalajes mezclados",124162,7512381,1.65,26976
"Cataluña/Catalunya",2010,"Otros",22793,7512381,0.3,26976
"Cataluña/Catalunya",2010,"Lodos comunes (secos)",5807,7512381,0.08,26976
"Cataluña/Catalunya",2010,"Residuos metálicos",13187,7512381,0.18,26976
"Cataluña/Catalunya",2010,"Residuos de papel y cartón",453952,7512381,6.04,26976
"Cataluña/Catalunya",2010,"TOTAL RESIDUOS MEZCLADOS",2519338,7512381,33.54,26976
"Cataluña/Catalunya",2010,"TOTAL RESIDUOS DE RECOGIDA SEPARADA",1479495,7512381,19.69,26976
"Cataluña/Catalunya",2010,"Residuos textiles",314,7512381,0,26976
"Cataluña/Catalunya",2010,"TOTAL RESIDUOS",3998833,7512381,53.23,26976
"Cataluña/Catalunya",2011,"Residuos animales y vegetales",462395,7539618,6.13,26507
"Cataluña/Catalunya",2011,"Residuos minerales (incluye residuos de construcción y demolición)",56681,7539618,0.75,26507
"Cataluña/Catalunya",2011,"Residuos de Madera",30885,7539618,0.41,26507
"Cataluña/Catalunya",2011,"Envases mixtos y embalajes mezclados",127713,7539618,1.69,26507
"Cataluña/Catalunya",2011,"Residuos domésticos y similares (domésticos y vías públicas)",2570746,7539618,34.1,26507
"Cataluña/Catalunya",2011,"TOTAL RESIDUOS DE RECOGIDA SEPARADA",1300671,7539618,17.25,26507
"Cataluña/Catalunya",2011,"Residuos de vidrio",180729,7539618,2.4,26507
"Cataluña/Catalunya",2011,"Residuos de plásticos",19847,7539618,0.26,26507
"Cataluña/Catalunya",2011,"Equipos eléctricos desechados y Componentes de equipos eléctrónicos desechados",2801,7539618,0.04,26507
"Cataluña/Catalunya",2011,"TOTAL RESIDUOS",3926855,7539618,52.08,26507
"Cataluña/Catalunya",2011,"TOTAL RESIDUOS MEZCLADOS",2626184,7539618,34.83,26507
"Cataluña/Catalunya",2011,"Residuos de pilas y acumuladores",137,7539618,0,26507
"Cataluña/Catalunya",2011,"Residuos metálicos",3363,7539618,0.04,26507
"Cataluña/Catalunya",2011,"Residuos textiles",967,7539618,0.01,26507
"Cataluña/Catalunya",2011,"Residuos de papel y cartón",408518,7539618,5.42,26507
"Cataluña/Catalunya",2011,"Otros",623,7539618,0.01,26507
"Cataluña/Catalunya",2011,"Lodos comunes (secos)",6012,7539618,0.08,26507
"Cataluña/Catalunya",2011,"Residuos domésticos voluminosos mezclados (enseres domésticos)",55438,7539618,0.74,26507
"Cataluña/Catalunya",2012,"Residuos domésticos y similares (domésticos y vías públicas)",2334367,7570908,30.83,25804
"Cataluña/Catalunya",2012,"Otros",10537,7570908,0.14,25804
"Cataluña/Catalunya",2012,"Residuos animales y vegetales",413249,7570908,5.46,25804
"Cataluña/Catalunya",2012,"Envases mixtos y embalajes mezclados",129674,7570908,1.71,25804
"Cataluña/Catalunya",2012,"Residuos de pilas y acumuladores",335,7570908,0,25804
"Cataluña/Catalunya",2012,"Residuos de plásticos",37467,7570908,0.49,25804
"Cataluña/Catalunya",2012,"TOTAL RESIDUOS MEZCLADOS",2418067,7570908,31.94,25804
"Cataluña/Catalunya",2012,"Residuos de vidrio",169191,7570908,2.23,25804
"Cataluña/Catalunya",2012,"TOTAL RESIDUOS DE RECOGIDA SEPARADA",1212615,7570908,16.02,25804
"Cataluña/Catalunya",2012,"Equipos eléctricos desechados y Componentes de equipos eléctrónicos desechados",4387,7570908,0.06,25804
"Cataluña/Catalunya",2012,"Residuos de Madera",44513,7570908,0.59,25804
"Cataluña/Catalunya",2012,"Residuos de papel y cartón",318118,7570908,4.2,25804
"Cataluña/Catalunya",2012,"Residuos domésticos voluminosos mezclados (enseres domésticos)",83700,7570908,1.11,25804
"Cataluña/Catalunya",2012,"TOTAL RESIDUOS",3630682,7570908,47.96,25804
"Cataluña/Catalunya",2012,"Residuos textiles",1896,7570908,0.03,25804
"Cataluña/Catalunya",2012,"Residuos minerales (incluye residuos de construcción y demolición)",76102,7570908,1.01,25804
"Cataluña/Catalunya",2012,"Residuos metálicos",6420,7570908,0.08,25804
"Cataluña/Catalunya",2012,"Lodos comunes (secos)",726,7570908,0.01,25804
"Cataluña/Catalunya",2013,"Otros",3109,7553650,0.04,25819
"Cataluña/Catalunya",2013,"TOTAL RESIDUOS MEZCLADOS",2582231,7553650,34.19,25819
"Cataluña/Catalunya",2013,"TOTAL RESIDUOS",3633471,7553650,48.1,25819
"Cataluña/Catalunya",2013,"Residuos de plásticos",1975,7553650,0.03,25819
"Cataluña/Catalunya",2013,"Residuos de pilas y acumuladores",367,7553650,0,25819
"Cataluña/Catalunya",2013,"TOTAL RESIDUOS DE RECOGIDA SEPARADA",1051240,7553650,13.92,25819
"Cataluña/Catalunya",2013,"Residuos animales y vegetales",428508,7553650,5.67,25819
"Cataluña/Catalunya",2013,"Residuos domésticos y similares (domésticos y vías públicas)",2495715,7553650,33.04,25819
"Cataluña/Catalunya",2013,"Residuos domésticos voluminosos mezclados (enseres domésticos)",86516,7553650,1.15,25819
"Cataluña/Catalunya",2013,"Equipos eléctricos desechados y Componentes de equipos eléctrónicos desechados",8254,7553650,0.11,25819
"Cataluña/Catalunya",2013,"Residuos de Madera",14566,7553650,0.19,25819
"Cataluña/Catalunya",2013,"Envases mixtos y embalajes mezclados",124407,7553650,1.65,25819
"Cataluña/Catalunya",2013,"Residuos de papel y cartón",262428,7553650,3.47,25819
"Cataluña/Catalunya",2013,"Residuos metálicos",4423,7553650,0.06,25819
"Cataluña/Catalunya",2013,"Lodos comunes (secos)",0,7553650,0,25819
"Cataluña/Catalunya",2013,"Residuos de vidrio",154732,7553650,2.05,25819
"Cataluña/Catalunya",2013,"Residuos minerales (incluye residuos de construcción y demolición)",45725,7553650,0.61,25819
"Cataluña/Catalunya",2013,"Residuos textiles",2746,7553650,0.04,25819
"Cataluña/Catalunya",2014,"Residuos domésticos y similares (domésticos y vías públicas)",2402829,7518903,31.96,26430
"Cataluña/Catalunya",2014,"TOTAL RESIDUOS MEZCLADOS",2502871,7518903,33.29,26430
"Cataluña/Catalunya",2014,"TOTAL RESIDUOS",3639796,7518903,48.41,26430
"Cataluña/Catalunya",2014,"Residuos animales y vegetales",421902,7518903,5.61,26430
"Cataluña/Catalunya",2014,"Otros",19852,7518903,0.26,26430
"Cataluña/Catalunya",2014,"Residuos de plásticos",2993,7518903,0.04,26430
"Cataluña/Catalunya",2014,"Equipos eléctricos desechados y Componentes de equipos eléctrónicos desechados",5284,7518903,0.07,26430
"Cataluña/Catalunya",2014,"Residuos de Madera",35547,7518903,0.47,26430
"Cataluña/Catalunya",2014,"Envases mixtos y embalajes mezclados",120590,7518903,1.6,26430
"Cataluña/Catalunya",2014,"TOTAL RESIDUOS DE RECOGIDA SEPARADA",1136925,7518903,15.12,26430
"Cataluña/Catalunya",2014,"Residuos metálicos",4932,7518903,0.07,26430
"Cataluña/Catalunya",2014,"Lodos comunes (secos)",0,7518903,0,26430
"Cataluña/Catalunya",2014,"Residuos de vidrio",162447,7518903,2.16,26430
"Cataluña/Catalunya",2014,"Residuos de pilas y acumuladores",712,7518903,0.01,26430
"Cataluña/Catalunya",2014,"Residuos minerales (incluye residuos de construcción y demolición)",88563,7518903,1.18,26430
"Cataluña/Catalunya",2014,"Residuos textiles",2676,7518903,0.04,26430
"Cataluña/Catalunya",2014,"Residuos domésticos voluminosos mezclados (enseres domésticos)",100042,7518903,1.33,26430
"Cataluña/Catalunya",2014,"Residuos de papel y cartón",271427,7518903,3.61,26430
"Cataluña/Catalunya",2015,"Otros",19663,7508106,0.26,27647
"Cataluña/Catalunya",2015,"Residuos de plásticos",2964,7508106,0.04,27647
"Cataluña/Catalunya",2015,"Residuos domésticos y similares (domésticos y vías públicas)",2283180,7508106,30.41,27647
"Cataluña/Catalunya",2015,"TOTAL RESIDUOS MEZCLADOS",2377337,7508106,31.66,27647
"Cataluña/Catalunya",2015,"Residuos animales y vegetales",430929,7508106,5.74,27647
"Cataluña/Catalunya",2015,"Envases mixtos y embalajes mezclados",129526,7508106,1.73,27647
"Cataluña/Catalunya",2015,"TOTAL RESIDUOS DE RECOGIDA SEPARADA",1177821,7508106,15.69,27647
"Cataluña/Catalunya",2015,"TOTAL RESIDUOS",3555158,7508106,47.35,27647
"Cataluña/Catalunya",2015,"Residuos de Madera",35209,7508106,0.47,27647
"Cataluña/Catalunya",2015,"Residuos de vidrio",158878,7508106,2.12,27647
"Cataluña/Catalunya",2015,"Residuos de pilas y acumuladores",857,7508106,0.01,27647
"Cataluña/Catalunya",2015,"Equipos eléctricos desechados y Componentes de equipos eléctrónicos desechados",6361,7508106,0.08,27647
"Cataluña/Catalunya",2015,"Residuos textiles",2693,7508106,0.04,27647
"Cataluña/Catalunya",2015,"Residuos de papel y cartón",298134,7508106,3.97,27647
"Cataluña/Catalunya",2015,"Residuos domésticos voluminosos mezclados (enseres domésticos)",94157,7508106,1.25,27647
"Cataluña/Catalunya",2015,"Residuos metálicos",4885,7508106,0.07,27647
"Cataluña/Catalunya",2015,"Residuos minerales (incluye residuos de construcción y demolición)",87722,7508106,1.17,27647
"Cataluña/Catalunya",2015,"Lodos comunes (secos)",0,7508106,0,27647
"Cataluña/Catalunya",2016,"Residuos de plásticos",910,7522596,0.01,28674
"Cataluña/Catalunya",2016,"Residuos domésticos y similares (domésticos y vías públicas)",2276881,7522596,30.27,28674
"Cataluña/Catalunya",2016,"TOTAL RESIDUOS DE RECOGIDA SEPARADA",1099049,7522596,14.61,28674
"Cataluña/Catalunya",2016,"TOTAL RESIDUOS",3539278,7522596,47.05,28674
"Cataluña/Catalunya",2016,"TOTAL RESIDUOS MEZCLADOS",2440229,7522596,32.44,28674
"Cataluña/Catalunya",2016,"Otros",158,7522596,0,28674
"Cataluña/Catalunya",2016,"Residuos de pilas y acumuladores",257,7522596,0,28674
"Cataluña/Catalunya",2016,"Equipos eléctricos desechados y Componentes de equipos eléctrónicos desechados",4581,7522596,0.06,28674
"Cataluña/Catalunya",2016,"Residuos animales y vegetales",449152,7522596,5.97,28674
"Cataluña/Catalunya",2016,"Envases mixtos y embalajes mezclados",130925,7522596,1.74,28674
"Cataluña/Catalunya",2016,"Residuos domésticos voluminosos mezclados (enseres domésticos)",163348,7522596,2.17,28674
"Cataluña/Catalunya",2016,"Residuos metálicos",4091,7522596,0.05,28674
"Cataluña/Catalunya",2016,"Residuos de Madera",20015,7522596,0.27,28674
"Cataluña/Catalunya",2016,"Residuos de vidrio",170831,7522596,2.27,28674
"Cataluña/Catalunya",2016,"Residuos minerales (incluye residuos de construcción y demolición)",42330,7522596,0.56,28674
"Cataluña/Catalunya",2016,"Lodos comunes (secos)",0,7522596,0,28674
"Cataluña/Catalunya",2016,"Residuos textiles",2771,7522596,0.04,28674
"Cataluña/Catalunya",2016,"Residuos de papel y cartón",273028,7522596,3.63,28674
"Cataluña/Catalunya",2017,"Residuos de plásticos",2175,7555830,0.03,29728
"Cataluña/Catalunya",2017,"TOTAL RESIDUOS",3739368,7555830,49.49,29728
"Cataluña/Catalunya",2017,"TOTAL RESIDUOS MEZCLADOS",2456616,7555830,32.51,29728
"Cataluña/Catalunya",2017,"TOTAL RESIDUOS DE RECOGIDA SEPARADA",1282752,7555830,16.98,29728
"Cataluña/Catalunya",2017,"Equipos eléctricos desechados y Componentes de equipos eléctrónicos desechados",6729,7555830,0.09,29728
"Cataluña/Catalunya",2017,"Residuos animales y vegetales",465230,7555830,6.16,29728
"Cataluña/Catalunya",2017,"Otros",355,7555830,0,29728
"Cataluña/Catalunya",2017,"Residuos de pilas y acumuladores",393,7555830,0.01,29728
"Cataluña/Catalunya",2017,"Lodos comunes (secos)",0,7555830,0,29728
"Cataluña/Catalunya",2017,"Residuos de Madera",71541,7555830,0.95,29728
"Cataluña/Catalunya",2017,"Envases mixtos y embalajes mezclados",141409,7555830,1.87,29728
"Cataluña/Catalunya",2017,"Residuos minerales (incluye residuos de construcción y demolición)",102248,7555830,1.35,29728
"Cataluña/Catalunya",2017,"Residuos metálicos",7023,7555830,0.09,29728
"Cataluña/Catalunya",2017,"Residuos textiles",6822,7555830,0.09,29728
"Cataluña/Catalunya",2017,"Residuos domésticos y similares (domésticos y vías públicas)",2350780,7555830,31.11,29728
"Cataluña/Catalunya",2017,"Residuos domésticos voluminosos mezclados (enseres domésticos)",105836,7555830,1.4,29728
"Cataluña/Catalunya",2017,"Residuos de vidrio",182760,7555830,2.42,29728
"Cataluña/Catalunya",2017,"Residuos de papel y cartón",296067,7555830,3.92,29728
"Cataluña/Catalunya",2018,"Otros",215,7600065,0,30479
"Cataluña/Catalunya",2018,"Residuos de plásticos",2086,7600065,0.03,30479
"Cataluña/Catalunya",2018,"Residuos animales y vegetales",472450,7600065,6.22,30479
"Cataluña/Catalunya",2018,"TOTAL RESIDUOS DE RECOGIDA SEPARADA",1149648,7600065,15.13,30479
"Cataluña/Catalunya",2018,"TOTAL RESIDUOS",3483389,7600065,45.83,30479
"Cataluña/Catalunya",2018,"Residuos metálicos",7293,7600065,0.1,30479
"Cataluña/Catalunya",2018,"TOTAL RESIDUOS MEZCLADOS",2333741,7600065,30.71,30479
"Cataluña/Catalunya",2018,"Residuos de pilas y acumuladores",374,7600065,0,30479
"Cataluña/Catalunya",2018,"Equipos eléctricos desechados y Componentes de equipos eléctrónicos desechados",5659,7600065,0.07,30479
"Cataluña/Catalunya",2018,"Lodos comunes (secos)",0,7600065,0,30479
"Cataluña/Catalunya",2018,"Envases mixtos y embalajes mezclados",158751,7600065,2.09,30479
"Cataluña/Catalunya",2018,"Residuos de Madera",32819,7600065,0.43,30479
"Cataluña/Catalunya",2018,"Residuos minerales (incluye residuos de construcción y demolición)",68847,7600065,0.91,30479
"Cataluña/Catalunya",2018,"Residuos domésticos y similares (domésticos y vías públicas)",2216496,7600065,29.16,30479
"Cataluña/Catalunya",2018,"Residuos textiles",8361,7600065,0.11,30479
"Cataluña/Catalunya",2018,"Residuos de vidrio",168197,7600065,2.21,30479
"Cataluña/Catalunya",2018,"Residuos de papel y cartón",224596,7600065,2.96,30479
"Cataluña/Catalunya",2018,"Residuos domésticos voluminosos mezclados (enseres domésticos)",117245,7600065,1.54,30479
"Cataluña/Catalunya",2019,"Otros",304,7675217,0,31314
"Cataluña/Catalunya",2019,"TOTAL RESIDUOS DE RECOGIDA SEPARADA",1460273,7675217,19.03,31314
"Cataluña/Catalunya",2019,"TOTAL RESIDUOS",3797200,7675217,49.47,31314
"Cataluña/Catalunya",2019,"TOTAL RESIDUOS MEZCLADOS",2336927,7675217,30.45,31314
"Cataluña/Catalunya",2019,"Residuos de Madera",43105,7675217,0.56,31314
"Cataluña/Catalunya",2019,"Residuos textiles",8665,7675217,0.11,31314
"Cataluña/Catalunya",2019,"Residuos animales y vegetales",500742,7675217,6.52,31314
"Cataluña/Catalunya",2019,"Envases mixtos y embalajes mezclados",184923,7675217,2.41,31314
"Cataluña/Catalunya",2019,"Residuos domésticos voluminosos mezclados (enseres domésticos)",135031,7675217,1.76,31314
"Cataluña/Catalunya",2019,"Equipos eléctricos desechados y Componentes de equipos eléctrónicos desechados",6248,7675217,0.08,31314
