MEDIDAS#es,MEDIDAS_CODE,TERRITORIO#es,TERRITORIO_CODE,TIME_PERIOD#es,TIME_PERIOD_CODE,OBS_VALUE,CONFIDENCIALIDAD_OBSERVACION#es,ESTADO_OBSERVACION#es,ESTADO_OBSERVACION_CODE
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Extremadura,ES43,2008,2008,1.5175814755,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Extremadura,ES43,2008,2008,16720.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Extremadura,ES43,2008,2008,18249829.0,,,
Población a 1 de julio,POB_1_JULIO,Castilla - La Mancha,ES42,2008,2008,2050.5,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Castilla - La Mancha,ES42,2008,2008,2.4214831681,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Castilla - La Mancha,ES42,2008,2008,19471.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Castilla - La Mancha,ES42,2008,2008,39926198.0,,,
Población a 1 de julio,POB_1_JULIO,Castilla y León,ES41,2008,2008,2546.4,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Castilla y León,ES41,2008,2008,0.1534699942,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Castilla y León,ES41,2008,2008,22242.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Castilla y León,ES41,2008,2008,56637995.0,,,
Población a 1 de julio,POB_1_JULIO,Comunidad de Madrid,ES30,2008,2008,6283.7,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Comunidad de Madrid,ES30,2008,2008,1.4807375687,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Comunidad de Madrid,ES30,2008,2008,32025.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Comunidad de Madrid,ES30,2008,2008,201235501.0,,,
Población a 1 de julio,POB_1_JULIO,Aragón,ES24,2008,2008,1336.4,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Aragón,ES24,2008,2008,0.8455999206,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Aragón,ES24,2008,2008,26296.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Aragón,ES24,2008,2008,35141063.0,,,
Población a 1 de julio,POB_1_JULIO,La Rioja,ES23,2008,2008,318.4,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,La Rioja,ES23,2008,2008,1.8049736004,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,La Rioja,ES23,2008,2008,25898.0,,,
Importe a precios de mercado,GDP_PRODUCTION,La Rioja,ES23,2008,2008,8247306.0,,,
Población a 1 de julio,POB_1_JULIO,Comunidad Foral de Navarra,ES22,2008,2008,622.0,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Comunidad Foral de Navarra,ES22,2008,2008,2.0201899101,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Comunidad Foral de Navarra,ES22,2008,2008,29772.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Comunidad Foral de Navarra,ES22,2008,2008,18517376.0,,,
Población a 1 de julio,POB_1_JULIO,País Vasco,ES21,2008,2008,2166.8,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,País Vasco,ES21,2008,2008,1.3654529021,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,País Vasco,ES21,2008,2008,30819.0,,,
Importe a precios de mercado,GDP_PRODUCTION,País Vasco,ES21,2008,2008,66779471.0,,,
Población a 1 de julio,POB_1_JULIO,Cantabria,ES13,2008,2008,581.2,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Cantabria,ES13,2008,2008,0.7946298384,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Cantabria,ES13,2008,2008,22818.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Cantabria,ES13,2008,2008,13260788.0,,,
Población a 1 de julio,POB_1_JULIO,Principado de Asturias,ES12,2008,2008,1074.0,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Principado de Asturias,ES12,2008,2008,0.9410654525,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Principado de Asturias,ES12,2008,2008,22201.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Principado de Asturias,ES12,2008,2008,23844408.0,,,
Población a 1 de julio,POB_1_JULIO,Galicia,ES11,2008,2008,2760.0,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Galicia,ES11,2008,2008,1.7978252563,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Galicia,ES11,2008,2008,21145.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Galicia,ES11,2008,2008,58358648.0,,,
Población a 1 de julio,POB_1_JULIO,España,ES,2008,2008,45983.2,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,España,ES,2008,2008,0.8870901009,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,España,ES,2008,2008,24129.0,,,
Importe a precios de mercado,GDP_PRODUCTION,España,ES,2008,2008,1109541000.0,,,
Población a 1 de julio,POB_1_JULIO,Resto de España,ES_O,2009,2009,,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Resto de España,ES_O,2009,2009,,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Resto de España,ES_O,2009,2009,,,,
Importe a precios de mercado,GDP_PRODUCTION,Resto de España,ES_O,2009,2009,971768.0,,,
Población a 1 de julio,POB_1_JULIO,Canarias,ES70,2009,2009,2034.2,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Canarias,ES70,2009,2009,-4.7642748697,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Canarias,ES70,2009,2009,19810.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Canarias,ES70,2009,2009,40296021.0,,,
Población a 1 de julio,POB_1_JULIO,Ciudad Autónoma de Melilla,ES64,2009,2009,74.5,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Ciudad Autónoma de Melilla,ES64,2009,2009,-4.6206464117,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Ciudad Autónoma de Melilla,ES64,2009,2009,18751.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Ciudad Autónoma de Melilla,ES64,2009,2009,1396649.0,,,
Población a 1 de julio,POB_1_JULIO,Ciudad Autónoma de Ceuta,ES63,2009,2009,77.8,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Ciudad Autónoma de Ceuta,ES63,2009,2009,-4.6569286089,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Ciudad Autónoma de Ceuta,ES63,2009,2009,19938.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Ciudad Autónoma de Ceuta,ES63,2009,2009,1551373.0,,,
Población a 1 de julio,POB_1_JULIO,Región de Murcia,ES62,2009,2009,1448.5,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Región de Murcia,ES62,2009,2009,-4.9180998293,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Región de Murcia,ES62,2009,2009,19103.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Región de Murcia,ES62,2009,2009,27670321.0,,,
Población a 1 de julio,POB_1_JULIO,Andalucía,ES61,2009,2009,8244.5,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Andalucía,ES61,2009,2009,-3.977275887,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Andalucía,ES61,2009,2009,17573.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Andalucía,ES61,2009,2009,144878289.0,,,
Población a 1 de julio,POB_1_JULIO,Illes Balears / Islas Baleares,ES53,2009,2009,1078.1,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Illes Balears / Islas Baleares,ES53,2009,2009,-3.9067036553,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Illes Balears / Islas Baleares,ES53,2009,2009,24561.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Illes Balears / Islas Baleares,ES53,2009,2009,26478337.0,,,
Población a 1 de julio,POB_1_JULIO,Comunidad Valenciana,ES52,2009,2009,4984.4,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Comunidad Valenciana,ES52,2009,2009,-5.807667007,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Comunidad Valenciana,ES52,2009,2009,20352.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Comunidad Valenciana,ES52,2009,2009,101443496.0,,,
Población a 1 de julio,POB_1_JULIO,Cataluña,ES51,2009,2009,7447.3,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Cataluña,ES51,2009,2009,-3.6053004105,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Cataluña,ES51,2009,2009,26874.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Cataluña,ES51,2009,2009,200139996.0,,,
Población a 1 de julio,POB_1_JULIO,Extremadura,ES43,2009,2009,1097.1,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Extremadura,ES43,2009,2009,-2.8014070707,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Extremadura,ES43,2009,2009,16251.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Extremadura,ES43,2009,2009,17829466.0,,,
Población a 1 de julio,POB_1_JULIO,Castilla - La Mancha,ES42,2009,2009,2075.9,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Castilla - La Mancha,ES42,2009,2009,-2.8994396111,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Castilla - La Mancha,ES42,2009,2009,18586.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Castilla - La Mancha,ES42,2009,2009,38582257.0,,,
Población a 1 de julio,POB_1_JULIO,Castilla y León,ES41,2009,2009,2547.6,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Castilla y León,ES41,2009,2009,-3.1784723312,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Castilla y León,ES41,2009,2009,21509.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Castilla y León,ES41,2009,2009,54795978.0,,,
Población a 1 de julio,POB_1_JULIO,Comunidad de Madrid,ES30,2009,2009,6354.1,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Comunidad de Madrid,ES30,2009,2009,-2.468242917,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Comunidad de Madrid,ES30,2009,2009,31220.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Comunidad de Madrid,ES30,2009,2009,198374372.0,,,
Población a 1 de julio,POB_1_JULIO,Aragón,ES24,2009,2009,1344.5,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Aragón,ES24,2009,2009,-4.0274393521,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Aragón,ES24,2009,2009,24965.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Aragón,ES24,2009,2009,33564425.0,,,
Población a 1 de julio,POB_1_JULIO,La Rioja,ES23,2009,2009,319.8,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,La Rioja,ES23,2009,2009,-4.3849349109,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,La Rioja,ES23,2009,2009,24682.0,,,
Importe a precios de mercado,GDP_PRODUCTION,La Rioja,ES23,2009,2009,7893077.0,,,
Población a 1 de julio,POB_1_JULIO,Comunidad Foral de Navarra,ES22,2009,2009,630.1,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Comunidad Foral de Navarra,ES22,2009,2009,-3.8537317598,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Comunidad Foral de Navarra,ES22,2009,2009,28402.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Comunidad Foral de Navarra,ES22,2009,2009,17896504.0,,,
Población a 1 de julio,POB_1_JULIO,País Vasco,ES21,2009,2009,2177.0,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,País Vasco,ES21,2009,2009,-3.8648299565,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,País Vasco,ES21,2009,2009,29364.0,,,
Importe a precios de mercado,GDP_PRODUCTION,País Vasco,ES21,2009,2009,63926115.0,,,
Población a 1 de julio,POB_1_JULIO,Cantabria,ES13,2009,2009,586.8,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Cantabria,ES13,2009,2009,-3.5415089963,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Cantabria,ES13,2009,2009,21795.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Cantabria,ES13,2009,2009,12788985.0,,,
Población a 1 de julio,POB_1_JULIO,Principado de Asturias,ES12,2009,2009,1076.4,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Principado de Asturias,ES12,2009,2009,-4.9798552348,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Principado de Asturias,ES12,2009,2009,20941.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Principado de Asturias,ES12,2009,2009,22541896.0,,,
Población a 1 de julio,POB_1_JULIO,Galicia,ES11,2009,2009,2769.1,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Galicia,ES11,2009,2009,-3.761910317,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Galicia,ES11,2009,2009,20333.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Galicia,ES11,2009,2009,56303675.0,,,
Población a 1 de julio,POB_1_JULIO,España,ES,2009,2009,46367.6,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,España,ES,2009,2009,-3.7631777465,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,España,ES,2009,2009,23062.0,,,
Importe a precios de mercado,GDP_PRODUCTION,España,ES,2009,2009,1069323000.0,,,
Población a 1 de julio,POB_1_JULIO,Resto de España,ES_O,2010,2010,,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Resto de España,ES_O,2010,2010,,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Resto de España,ES_O,2010,2010,,,,
Importe a precios de mercado,GDP_PRODUCTION,Resto de España,ES_O,2010,2010,1039231.0,,,
Población a 1 de julio,POB_1_JULIO,Canarias,ES70,2010,2010,2053.1,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Canarias,ES70,2010,2010,0.8590972295,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Canarias,ES70,2010,2010,19878.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Canarias,ES70,2010,2010,40811481.0,,,
Población a 1 de julio,POB_1_JULIO,Ciudad Autónoma de Melilla,ES64,2010,2010,77.4,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Ciudad Autónoma de Melilla,ES64,2010,2010,-2.3179768145,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Ciudad Autónoma de Melilla,ES64,2010,2010,18285.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Ciudad Autónoma de Melilla,ES64,2010,2010,1415709.0,,,
Población a 1 de julio,POB_1_JULIO,Ciudad Autónoma de Ceuta,ES63,2010,2010,80.6,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Ciudad Autónoma de Ceuta,ES63,2010,2010,-1.3631151245,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Ciudad Autónoma de Ceuta,ES63,2010,2010,19583.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Ciudad Autónoma de Ceuta,ES63,2010,2010,1578805.0,,,
Población a 1 de julio,POB_1_JULIO,Región de Murcia,ES62,2010,2010,1456.5,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Región de Murcia,ES62,2010,2010,0.0750117789,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Región de Murcia,ES62,2010,2010,19164.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Región de Murcia,ES62,2010,2010,27912742.0,,,
Población a 1 de julio,POB_1_JULIO,Andalucía,ES61,2010,2010,8302.9,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Andalucía,ES61,2010,2010,-1.2004497099,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Andalucía,ES61,2010,2010,17434.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Andalucía,ES61,2010,2010,144752225.0,,,
Población a 1 de julio,POB_1_JULIO,Illes Balears / Islas Baleares,ES53,2010,2010,1087.6,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Illes Balears / Islas Baleares,ES53,2010,2010,-0.2323219921,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Illes Balears / Islas Baleares,ES53,2010,2010,24397.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Illes Balears / Islas Baleares,ES53,2010,2010,26535097.0,,,
Población a 1 de julio,POB_1_JULIO,Comunidad Valenciana,ES52,2010,2010,4988.9,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Comunidad Valenciana,ES52,2010,2010,-0.3125316186,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Comunidad Valenciana,ES52,2010,2010,20285.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Comunidad Valenciana,ES52,2010,2010,101201463.0,,,
Población a 1 de julio,POB_1_JULIO,Cataluña,ES51,2010,2010,7477.3,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Cataluña,ES51,2010,2010,0.5754057275,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Cataluña,ES51,2010,2010,26976.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Cataluña,ES51,2010,2010,201705890.0,,,
Población a 1 de julio,POB_1_JULIO,Extremadura,ES43,2010,2010,1100.4,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Extremadura,ES43,2010,2010,1.0826067365,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Extremadura,ES43,2010,2010,16480.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Extremadura,ES43,2010,2010,18135329.0,,,
Población a 1 de julio,POB_1_JULIO,Castilla - La Mancha,ES42,2010,2010,2090.6,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Castilla - La Mancha,ES42,2010,2010,0.0043387819,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Castilla - La Mancha,ES42,2010,2010,18515.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Castilla - La Mancha,ES42,2010,2010,38706827.0,,,
Población a 1 de julio,POB_1_JULIO,Castilla y León,ES41,2010,2010,2545.4,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Castilla y León,ES41,2010,2010,0.1649391129,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Castilla y León,ES41,2010,2010,21596.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Castilla y León,ES41,2010,2010,54970431.0,,,
Población a 1 de julio,POB_1_JULIO,Comunidad de Madrid,ES30,2010,2010,6384.4,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Comunidad de Madrid,ES30,2010,2010,0.3797249576,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Comunidad de Madrid,ES30,2010,2010,30879.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Comunidad de Madrid,ES30,2010,2010,197145571.0,,,
Población a 1 de julio,POB_1_JULIO,Aragón,ES24,2010,2010,1343.8,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Aragón,ES24,2010,2010,0.3563236969,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Aragón,ES24,2010,2010,25173.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Aragón,ES24,2010,2010,33828995.0,,,
Población a 1 de julio,POB_1_JULIO,La Rioja,ES23,2010,2010,319.9,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,La Rioja,ES23,2010,2010,0.8182106927,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,La Rioja,ES23,2010,2010,24938.0,,,
Importe a precios de mercado,GDP_PRODUCTION,La Rioja,ES23,2010,2010,7977333.0,,,
Población a 1 de julio,POB_1_JULIO,Comunidad Foral de Navarra,ES22,2010,2010,635.0,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Comunidad Foral de Navarra,ES22,2010,2010,0.6531443236,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Comunidad Foral de Navarra,ES22,2010,2010,28306.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Comunidad Foral de Navarra,ES22,2010,2010,17973969.0,,,
Población a 1 de julio,POB_1_JULIO,País Vasco,ES21,2010,2010,2181.1,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,País Vasco,ES21,2010,2010,0.9273330626,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,País Vasco,ES21,2010,2010,29655.0,,,
Importe a precios de mercado,GDP_PRODUCTION,País Vasco,ES21,2010,2010,64680368.0,,,
Población a 1 de julio,POB_1_JULIO,Cantabria,ES13,2010,2010,589.6,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Cantabria,ES13,2010,2010,-0.1762375982,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Cantabria,ES13,2010,2010,21772.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Cantabria,ES13,2010,2010,12836685.0,,,
Población a 1 de julio,POB_1_JULIO,Principado de Asturias,ES12,2010,2010,1076.2,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Principado de Asturias,ES12,2010,2010,0.6833143051,,,
